"Species","cor_iso_1","cor_iso_2","cor_iso_3","cor_iso_4","cor_iso_5","cor_iso_6","cor_iso_7","cor_iso_8","cor_modules_1","cor_modules_2","cor_modules_3","cor_modules_4","cor_modules_5","cor_modules_6","cor_modules_7","cor_modules_8"
"90",0.805323647567624,0.348805021827124,0.13107885869947,0.092215338560776,0.0421292009164582,0.213426442196932,0.103393721332636,0.0168920654829494,0.00949599065606798,0.0166208300610116,0.0916206004695852,0.539812394867521,0.203750204838983,0.274142843499119,0.0503177594215295,0.217448348544204
"91",0.770778453487158,0.285243798438051,0.172938973750453,0.287297518817241,0.195691066963477,0.00667288881028896,0.0962908467034153,0.0601027266199193,0.00179936295925471,0.0872239056502949,0.493406675982973,0.0498512821111119,0.411943491488366,0.0770585428612005,0.0709410089125493,0.154281330829811
"92",0.535864017971785,0.531369581514924,0.341249647429674,0.256541780298343,0.195235982452069,0.0430792510253599,0.067704193263329,0.113494911062784,0.142565355107384,0.426842667940196,0.232024621296323,0.226003013661993,0.240324696629441,0.109265015248567,0.0392646812143985,0.161566647132076
"93",0.901550640270043,0.0775660253290956,0.046235275433939,0.10156388673589,0.193638186705503,0.0778756988333627,0.0640414777540861,0.0341115183439785,0.115660083466543,0.516222729307333,0.0262489162398849,0.264973636985767,0.314150279719203,0.203978373520224,0.0817787159712432,0.0578440359589387
"94",0.88490597491649,0.108760906422817,0.0337235780676549,0.159494420396229,0.0355401243576324,0.197691268129463,0.114229573005418,0.0463328360870854,0.148886327876743,0.530140751040441,0.0441650476477686,0.31548416166185,0.0285591103302317,0.300917901711636,0.139793001047045,0.107293928779526
"95",0.915089628237823,0.0322463284520997,0.0916443749603892,0.0826905437591251,0.0783740872186926,0.0277226516185155,0.0398848341521017,0.0898593733947766,0.00543879727240565,0.516535109180481,0.228073640013268,0.0901890642574314,0.144517958708169,0.0231323578316551,0.0128961632626274,0.314267300100931
"96",0.905920588511374,0.0634267659739755,0.110858688976354,0.000883595238657205,0.10642995174618,0.0431062842194236,0.0493061994235496,0.122953247298434,0.00988590321559384,0.570175184157205,0.0863020109951003,0.0194828508836509,0.120448355639539,0.0267903228033771,0.116153323247473,0.278223961082166
"97",0.864652528642238,0.199231365022563,0.112892621255564,0.0690534780774563,0.233573184497701,0.0694950760787216,0.0231474425431344,0.0102736147682089,0.11361146665171,0.558780364872855,0.145535993551275,0.0678889142922609,0.166546187430684,0.0614528252369045,0.0867292833069001,0.0250056218555087
"98",0.833511203021372,0.081984229024611,0.310251073580042,0.19862159552393,0.0136664922944021,0.139626630915732,0.129752669350385,0.106438238341009,0.247878671174428,0.0490918035722936,0.319335698735914,0.319759308086485,0.244806258934581,0.213445555161588,0.0941732990593326,0.265247981387191
"99",0.689560647970701,0.481712553784038,0.170328097514305,0.206266392403882,0.143308738694793,0.0439989883421523,0.00558541882257512,0.133415997322496,0.00445097926007805,0.00509342139627191,0.305263998651565,0.154818587817639,0.256043025274555,0.272892091228806,0.114784426130866,0.0464655874118445
"100",0.27878450385309,0.778421675898208,0.151802574124262,0.2123569424007,0.175597711107472,0.109936993797223,0.144806720268455,0.0760191203487389,0.0164083323298892,0.0201007932231719,0.281358016077446,0.216002774796812,0.143616848437814,0.260001921937475,0.290740285601073,0.123056013315449
"101",0.896425565074279,0.0190149940184647,0.130651061899601,0.129647939725275,0.0692928275443922,0.144782323119839,0.0381771385995085,0.0504499448271507,0.053744770291381,0.0645416222103826,0.308095600610901,0.0582917039816992,0.341786683992717,0.432143714393442,0.20707860851238,0.145911870344028
"102",0.896166069585832,0.0261260676483521,0.132166662366488,0.143733419221221,0.0870060315613325,0.128900449237503,0.0259881895239988,0.0548751497711271,0.0527078110487762,0.071957854725484,0.294507743132705,0.0406197580023988,0.378291800888793,0.422358118387517,0.168539360505231,0.171324557034553
"103",0.869412810517608,0.123645726413636,0.23533360511591,0.188554436578754,0.0940530127545482,0.0124736857931843,0.0111015597066686,0.0592415539121588,0.0010575068977065,0.0476245646768525,0.27030064833766,0.244197606682972,0.344226472789698,0.376586160155405,0.147457825689601,0.0618639730309879
"104",0.787850388383571,0.335299763990837,0.0734759342615281,0.20674891482978,0.0204328856331226,0.0222028342219984,0.265693978026305,0.0781959995136671,0.0843872045123133,0.0794604381584105,0.11484763280713,0.330061206687559,0.00503843447693018,0.382281566430108,0.167350973551545,0.0823037831538924
"105",0.791587221980117,0.293593694143713,0.204655196349711,0.129853160609684,0.0295662812601146,0.191737535117201,0.16378956852846,0.100855860638734,0.0529466887276955,0.161927033057001,0.105256913543048,0.305407829308933,0.166127828003607,0.382855961660322,0.0146196346641146,0.114394157331041
"106",0.780806260424589,0.361298017771096,0.0739571333955488,0.134926984879126,0.0908283517689347,0.134284495712776,0.197041216827102,0.0410134072757043,0.0336035238945524,0.160344168807371,0.386945719225476,0.0130080951062625,0.2475757216135,0.332452480004157,0.0860822588511675,0.103424791504947
"107",0.617915932147221,0.575657235396098,0.0799302669159196,0.117532554592164,0.0853428651782053,0.247705839075968,0.0586963293913117,0.0644118540516548,0.00882614603591118,0.0815129345223851,0.392932743174986,0.0316850663064051,0.320768212502359,0.108610170530102,0.388058692586214,0.124162150852249
"108",0.539698617246289,0.664261068652595,0.194125348685697,0.0948872673343887,0.17547484647821,0.122053738146791,0.0732574844597826,0.152801928711574,0.124728761946264,0.0149629232680084,0.107888573528568,0.197653592938807,0.252155315637601,0.419518225303274,0.187753870026067,0.0396959374908342
"109",0.524166959863694,0.666546724229779,0.205135477630853,0.0717092665494435,0.136524452859681,0.214163221895007,0.0269730091579901,0.160435595835385,0.123915035219905,0.0202765191034986,0.179975386647062,0.116177099545102,0.356751163782112,0.332141852595585,0.211843972618632,0.0204490443390029
"110",0.384610057832743,0.714669085449549,0.274331619706536,0.307347022133059,0.0188762580157784,0.0416798796419828,0.0276002826183448,0.143817380357422,0.128713211343085,0.00202583675627709,0.271146627666979,0.0737043087404308,0.452415793370413,0.106379554842868,0.178811620479574,0.054818773685065
"111",0.867928086881828,0.0768307445783338,0.217448207259451,0.22480216151141,0.0455999916302728,0.00227199675112418,0.0515775309984367,0.0111884113598411,0.016445063034261,0.0234471635647999,0.287209371882671,0.247046792233412,0.278499040474021,0.46210798601437,0.0474332471528669,0.0368531600947313
"112",0.860481625939247,0.0947437091790341,0.22393848089088,0.197213596855507,0.119891108805181,0.0244379306323998,0.0478853029984462,0.0133739428228378,0.026399052132572,0.0151040996756874,0.275337815973685,0.120634540494692,0.294924968030593,0.516603708748338,0.0977993645536885,0.00677327655683821
"113",0.856147592225505,0.12613836890529,0.162074065881815,0.137285031713258,0.216096993448338,0.0507614511987255,0.023491394555556,0.0374825363926702,0.0431225675466839,0.00484670999548862,0.324745763392123,0.0399063393347677,0.367757364309752,0.394478533974098,0.269051261921889,0.0963619170116285
"114",0.862039671585989,0.0654432452118871,0.201471151992411,0.222067359827054,0.115825306410598,0.0291732011755445,0.0798424551987217,0.0126079533355796,0.0317504534036242,0.0572383860683293,0.22667165263666,0.229930185639249,0.0836034715207561,0.498197063484313,0.282390207013489,0.0135589899399866
"115",0.892202084062654,0.0583346932678194,0.0100703554166726,0.208894213775307,0.0523955292173014,0.00784990633297053,0.0890264987308767,0.100763332126751,0.109480383257642,0.35548470517826,0.133608351465777,0.205945935357808,0.376621763393915,0.00908214158999188,0.339607810439311,0.0170430148503219
"116",0.894500562208915,0.0770088371491073,0.0321457768037939,0.0117239718654956,0.114106510756833,0.137446553904382,0.0288637793809187,0.144800014636419,0.0777928991843143,0.294287143522145,0.0626716573995172,0.362959034325243,0.103980249103887,0.320803860875483,0.0428996665499215,0.390882284480059
"117",0.81947088032755,0.146947502333054,0.367729432047899,0.137062082441064,0.0418795760278843,0.101713452149791,0.0630864339960565,0.0226619025420629,0.0900086418199802,0.0217560154012709,0.200873366308006,0.207485647451559,0.40797060365324,0.371906727451168,0.00226114548961648,0.0746258135812412
"118",0.785798629749616,0.287053396607182,0.292256768583745,0.234620576614694,0.122501983552377,0.0135284795794715,0.0198570201110052,0.136742682331428,0.0814907852431062,0.00503413016389303,0.131431998682687,0.320958316515147,0.470656518673296,0.227724377488851,0.0880727464728448,0.251352388234329
"119",0.647985983795908,0.542068299118692,0.306234444716883,0.201443795512214,0.0672046034748932,0.0242533569349589,0.0260953582317395,0.0879728703216769,0.0722641410462106,0.017390602485854,0.139859507439961,0.164752810438383,0.453431482964397,0.327391976894554,0.293535783305994,0.265102136999736
"120",0.892206791257664,0.0106698817573433,0.0486899016909496,0.0698802217534673,0.0178535853513263,0.0741914196266088,0.005030099383532,0.0577535476753567,0.110843504718538,0.286556374357741,0.177441527256337,0.114427267569295,0.325796513850248,0.0576630541836552,0.30770037249261,0.0826032332755849
"121",0.891655626830329,0.0111192986267163,0.059044521055927,0.0472947785439685,0.0297334216802293,0.0535525121858771,0.0554953209386783,0.0635483443454408,0.0959979413889636,0.334744908513611,0.0522558234341316,0.100937494903327,0.30571790496448,0.123661057242976,0.266895940514116,0.140707443961122
"122",0.88805248380034,0.00888833461548163,0.0835888095061268,0.000134156363672681,0.030089264641686,0.00448875009317102,0.0772520941516382,0.0901248599556123,0.0948303910256034,0.302048114896815,0.026224418067775,0.0320041965516001,0.291541322598708,0.276208334788237,0.157608410879124,0.102190893356079
"123",0.869162426061645,0.103282551484587,0.0177588358679341,0.12618040665482,0.0370950875226475,0.016282952408366,0.1220011019742,0.10056599199256,0.0752649339913267,0.31702246205657,0.32071956911952,0.323467859837511,0.121097315229481,0.118508038393252,0.195750341970731,0.0497448536135724
